datetime;temperature;humidity;pressure;magnetic;wind
2016-12-01, 08:00;-9;72;738;Геомагнитное поле спокойное;Ветер северо-западный 3-7 м/с
2016-12-01, 14:00;-8;62;741;Геомагнитное поле спокойное;Ветер северо-западный 4-6 м/с
2016-12-02, 08:00;-21;78;748;Геомагнитное поле спокойное;Ветер южный 1 м/с
2016-12-02, 14:00;-12;72;749;Геомагнитное поле спокойное;Ветер южный  1-2 м/с
2016-12-03, 08:00;-17;81;745;Геомагнитное поле спокойное;Ветер тихо
2016-12-03, 14:00;-12;83;738;Геомагнитное поле спокойное;Ветер северо-восточный 2-5 м/с
2016-12-04, 08:00;-14;80;725;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2016-12-04, 14:00;-14;65;726;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2016-12-05, 08:00;-13;69;737;Геомагнитное поле спокойное;Ветер северо-западный 3-6 м/с
2016-12-05, 14:00;-12;63;738;Геомагнитное поле спокойное;Ветер южный 2 м/с
2016-12-06, 08:00;-16;80;736;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2016-12-06, 14:00;-10;70;733;Геомагнитное поле спокойное;Ветер южный 5-10 м/с
2016-12-07, 08:00;-9;70;732;Геомагнитное поле неустойчивое;Ветер южный 2-3 м/с
2016-12-07, 14:00;-6;65;732;Геомагнитное поле неустойчивое;Ветер южный 2-4 м/с
2016-12-08, 08:00;-16;75;733;Геомагнитное поле неустойчивое;Ветер западный 1-2 м/с
2016-12-08, 14:00;-14;57;734;Геомагнитное поле неустойчивое;Ветер северо-западный 2-5 м/с
2016-12-09, 08:00;-24;77;733;Геомагнитное поле слабо возмущенное;Ветер юго-восточный 1-2 м/с
2016-12-09, 14:00;-16;60;731;Геомагнитное поле слабо возмущенное;Ветер южный  3м/с
2016-12-10, 08:00;-15;79;728;Геомагнитное поле неустойчивое;Ветер южный 2-3 м/с
2016-12-11, 08:00;-4;89;719;Геомагнитное поле неустойчивое;Ветер юго-западный 2-6 м/с
2016-12-11, 14:00;-4;64;719;Геомагнитное поле неустойчивое;Ветер западный 3-7 м/с
2016-12-12, 08:00;-21;80;729;Геомагнитное поле спокойное;Ветер юго-западный 1 м/с
2016-12-12, 14:00;-16;68;730;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2016-12-13, 08:00;-19;75;736;Геомагнитное поле спокойное;Ветер юго-западный 1-2 м/с
2016-12-13, 14:00;-15;69;734;Геомагнитное поле спокойное;Ветер южный 2 м/с
2016-12-14, 08:00;-27;72;739;Геомагнитное поле очень спокойное;Ветер тихо
2016-12-14, 14:00;-18;63;740;Геомагнитное поле очень спокойное;Ветер восточный 1 м/с
2016-12-15, 08:00;-26;72;740;Геомагнитное поле спокойное;Ветер тихо
2016-12-15, 14:00;-16;67;741;Геомагнитное поле спокойное;Ветер тихо
2016-12-16, 08:00;-28;71;743;Геомагнитное поле неустойчивое;Ветер тихо
2016-12-16, 14:00;-19;68;743;Геомагнитное поле неустойчивое;Ветер южный 2 м/с
2016-12-17, 08:00;-21;74;743;Геомагнитное поле спокойное;Ветер северный 0-3 м/с
2016-12-17, 14:00;-14;61;742;Геомагнитное поле спокойное;Ветер западный 2-4 м/с
2016-12-18, 08:00;-26;76;739;Геомагнитное поле спокойное;Ветер тихо
2016-12-18, 14:00;-20;68;738;Геомагнитное поле спокойное;Ветер тихо
2016-12-19, 08:00;-22;76;736;Геомагнитное поле спокойное;Ветер северо-восточный 1 м/с
2016-12-19, 14:00;-16;76;735;Геомагнитное поле спокойное;Ветер южный 2 м/с
2016-12-20, 08:00;-28;68;742;Геомагнитное поле спокойное;Ветер северный 2-4 м/с
2016-12-20, 14:00;-29;62;746;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2016-12-21, 08:00;-34;64;747;Геомагнитное поле возможно неустойчивое;Ветер юго-восточный 1-2 м/с
2016-12-21, 14:00;-21;69;743;Геомагнитное поле неустойчивое;Ветер южный 4-7 м/с
2016-12-22, 08:00;-24;73;744;Геомагнитное поле спокойное;Ветер северо-восточный 1-2 м/с
2016-12-22, 14:00;-24;72;747;Геомагнитное поле неустойчивое;Ветер северный 3-5 м/с
2016-12-23, 08:00;-32;70;750;Геомагнитное поле неустойчивое;Ветер юго-восточный 2-3 м/с
2016-12-23, 14:00;-19;68;747;Геомагнитное поле неустойчивое;Ветер южный 3-5 м/с
2016-12-24, 08:00;-10;80;744;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2016-12-24, 14:00;-6;68;743;Геомагнитное поле спокойное;Ветер юго-западный 1-3 м/с
2016-12-25, 08:00;-10;81;742;Геомагнитное поле спокойное;Ветер юго-западный 2-3 м/с
2016-12-25, 14:00;-6;64;744;Геомагнитное поле спокойное;Ветер северо-западный 2-6 м/с
2016-12-26, 08:00;-11;86;746;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2016-12-26, 14:00;-10;71;744;Геомагнитное поле спокойное;Ветер южный  1-2 м/с
2016-12-27, 08:00;-15;82;738;Геомагнитное поле спокойное;Ветер тихо
2016-12-27, 14:00;-11;75;738;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2016-12-28, 08:00;-18;80;739;Геомагнитное поле спокойное;Ветер тихо
2016-12-28, 14:00;-11;76;740;Геомагнитное поле спокойное;Ветер южный 2 м/с
2016-12-29, 08:00;-9;84;742;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2016-12-29, 14:00;-2;67;743;Геомагнитное поле спокойное;Ветер юго-западный 2-4м/с
2016-12-30, 08:00;-5;83;744;Геомагнитное поле спокойное;Ветер западный 1-2 м/с
2016-12-30, 14:00;-2;57;742;Геомагнитное поле спокойное;Ветер западный 3-8 м/с
2016-12-31, 10:00;-4;63;739;Геомагнитное поле спокойное;Ветер западный 3-8 м/с
2016-12-31, 14:00;-3;58;736;Геомагнитное поле спокойное;Ветер юго-западный 2-4 м/с
2017-01-01, 08:00;-4;62;727;Геомагнитное поле спокойное;Ветер юго-западный 2 м/с
2017-01-01, 14:00;-2;60;726;Геомагнитное поле спокойное;Ветер западный 4-10 м/с
2017-01-02, 08:00;-7;81;729;Геомагнитное поле спокойное;Ветер тихо
2017-01-02, 14:00;-5;71;729;Геомагнитное поле спокойное;Ветер юго-западный 1-2 м/с
2017-01-03, 08:00;-7;81;724;Геомагнитное поле спокойное;Ветер юго-западный 2-3 м/с
2017-01-03, 14:00;-4;67;725;Геомагнитное поле спокойное;Ветер южный 2-4 м/с
2017-01-04, 08:00;-3;68;725;Геомагнитное поле слабо возмущенное;Ветер юго-западный 4-8 м/с
2017-01-04, 14:00;-1;57;728;Геомагнитное поле слабо возмущенное;Ветер юго-западный 1-4 м/с
2017-01-05, 14:00;-15;65;745;Геомагнитное поле слабо возмущенное;Ветер южный 1-4 м/с
2017-01-06, 08:00;-16;80;749;Геомагнитное поле неустойчивое;Ветер юго-восточный 3-5 м/с
2017-01-06, 14:00;-7;69;746;Геомагнитное поле неустойчивое;Ветер южный 4-8 м/с
2017-01-07, 08:00;-6;89;746;Геомагнитное поле спокойное;Ветер северо-западный 2-5 м/с
2017-01-07, 14:00;-11;78;749;Геомагнитное поле спокойное;Ветер тихо
2017-01-08, 08:00;-12;82;742;Геомагнитное поле спокойное;Ветер северо-западный 1-4 м/с
2017-01-08, 14:00;-16;74;744;Геомагнитное поле спокойное;Ветер северный 2-4 м/с
2017-01-09, 08:00;-32;67;750;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2017-01-09, 14:00;-22;69;749;Геомагнитное поле спокойное;Ветер тихо
2017-01-10, 08:00;-17;74;742;Геомагнитное поле спокойное;Ветер южный 1 м/с
2017-01-10, 14:00;-15;66;740;Геомагнитное поле спокойное;Ветер тихо
2017-01-11, 08:00;-11;67;738;Геомагнитное поле спокойное;Ветер северо-западный 4-7 м/с
2017-01-11, 14:00;-9;64;739;Геомагнитное поле спокойное;Ветер северо-западный 3-5 м/с
2017-01-12, 08:00;-26;73;745;Геомагнитное поле спокойное;Ветер тихо
2017-01-12, 14:00;-12;83;746;Геомагнитное поле спокойное;Ветер южный  1-2 м/с
2017-01-13, 08:00;-8;85;745;Геомагнитное поле спокойное;Ветер тихо
2017-01-13, 14:00;-6;66;745;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2017-01-14, 08:00;-20;78;749;Геомагнитное поле спокойное;Ветер тихо
2017-01-14, 14:00;-14;67;750;Геомагнитное поле спокойное;Ветер тихо
2017-01-15, 08:00;-23;75;753;Геомагнитное поле спокойное;Ветер тихо
2017-01-15, 14:00;-15;68;754;Геомагнитное поле спокойное;Ветер тихо
2017-01-16, 08:00;-22;75;756;Геомагнитное поле возможно неустойчивое;Ветер тихо
2017-01-16, 14:00;-13;61;756;Геомагнитное поле спокойное;Ветер тихо
2017-01-17, 08:00;-22;75;757;Геомагнитное поле возможно неустойчивое;Ветер тихо
2017-01-17, 14:00;-12;60;756;Геомагнитное поле возможно неустойчивое;Ветер тихо
2017-01-18, 08:00;-24;74;753;Геомагнитное поле возможно неустойчивое;Ветер тихо
2017-01-18, 14:00;-12;77;752;Геомагнитное поле неустойчивое;Ветер южный 1-2 м/с
2017-01-19, 08:00;-23;76;746;Геомагнитное поле неустойчивое;Ветер тихо
2017-01-19, 14:00;-14;66;745;Геомагнитное поле неустойчивое;Ветер тихо
2017-01-20, 08:00;-28;73;738;Геомагнитное поле неустойчивое;Ветер юго-западный 1-3 м/с
2017-01-20, 14:00;-12;68;733;Геомагнитное поле неустойчивое;Ветер южный 3-5 м/с
2017-01-21, 08:00;-12;69;724;Геомагнитное поле возможно неустойчивое;Ветер юго-западный 2-8 м/с
2017-01-21, 14:00;-5;51;725;Геомагнитное поле возможно неустойчивое;Ветер юго-западный 2-5 м/с
2017-01-22, 08:00;-11;65;727;Геомагнитное поле спокойное;Ветер юго-западный 1-3 м/с
2017-01-22, 14:00;-9;49;726;Геомагнитное поле спокойное;Ветер западный 3-6 м/с
2017-01-23, 08:00;-15;69;727;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2017-01-23, 14:00;-9;56;728;Геомагнитное поле спокойное;Ветер западный 2-4 м/с
2017-01-24, 10:00;-16;73;733;Геомагнитное поле спокойное;Ветер юго-западный 1-2 м/с
2017-01-24, 14:00;-11;57;734;Геомагнитное поле спокойное;Ветер юго-западный 2-5 м/с
2017-01-25, 08:00;-13;81;738;Геомагнитное поле спокойное;Ветер северный 2-4 м/с
2017-01-25, 14:00;-15;74;742;Геомагнитное поле спокойное;Ветер северо-восточный 2-5 м/с
2017-01-26, 08:00;-19;76;747;Геомагнитное поле спокойное;Ветер северо-восточный 2-4 м/с
2017-01-26, 14:00;-16;72;745;Геомагнитное поле спокойное;Ветер северо-восточный 2-5 м/с
2017-01-27, 08:00;-16;81;739;Геомагнитное поле спокойное;Ветер тихо
2017-01-27, 14:00;-10;77;739;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2017-01-28, 08:00;-12;83;744;Геомагнитное поле неустойчивое;Ветер северо-западный 2-4 м/с
2017-01-28, 10:00;-12;83;744;Геомагнитное поле неустойчивое;Ветер северо-западный 2-3 м/с
2017-01-29, 08:00;-19;79;752;Геомагнитное поле спокойное;Ветер тихо
2017-01-29, 14:00;-11;64;752;Геомагнитное поле спокойное;Ветер тихо
2017-01-30, 08:00;-26;72;752;Геомагнитное поле спокойное;Ветер юго-восточный 1 м/с
2017-01-30, 14:00;-13;65;751;Геомагнитное поле спокойное;Ветер юго-восточный 1 м/с
2017-01-31, 08:00;-23;75;747;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2017-01-31, 14:00;-10;59;745;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2017-02-01, 08:00;-23;74;739;Геомагнитное поле неустойчивое;Ветер тихо
2017-02-01, 14:00;-10;55;737;Геомагнитное поле неустойчивое;Ветер тихо
2017-02-02, 08:00;-20;77;732;Геомагнитное поле неустойчивое;Ветер юго-западный 1 м/с
2017-02-02, 14:00;-9;59;732;Геомагнитное поле неустойчивое;Ветер юго-восточный 1-3 м/с
2017-02-03, 08:00;-16;77;730;Геомагнитное поле неустойчивое;Ветер северо-восточный 2-3 м/с
2017-02-03, 14:00;-15;69;731;Геомагнитное поле неустойчивое;Ветер северный 2-5 м/с
2017-02-04, 08:00;-19;72;737;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2017-02-04, 14:00;-14;55;739;Геомагнитное поле спокойное;Ветер северо-западный 5-10 м/с
2017-02-05, 08:00;-18;78;746;Геомагнитное поле спокойное;Ветер тихо
2017-02-05, 14:00;-10;45;747;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2017-02-06, 08:00;-15;80;742;Геомагнитное поле спокойное;Ветер южный 2-5 м/с
2017-02-06, 14:00;-12;77;742;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2017-02-07, 08:00;-26;74;747;Геомагнитное поле спокойное;Ветер северный 3-7 м/с
2017-02-07, 14:00;-21;62;749;Геомагнитное поле спокойное;Ветер северный 3-5 м/с
2017-02-08, 08:00;-26;71;748;Геомагнитное поле спокойное;Ветер северный 2-3 м/с
2017-02-08, 14:00;-22;72;746;Геомагнитное поле спокойное;Ветер северный 3-6 м/с
2017-02-09, 08:00;-25;71;745;Геомагнитное поле спокойное;Ветер северный 3-7 м/с
2017-02-09, 14:00;-21;59;746;Геомагнитное поле спокойное;Ветер северо-западный 4-9 м/с
2017-02-10, 08:00;-32;68;748;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2017-02-10, 14:00;-19;55;748;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2017-02-11, 08:00;-35;62;749;Геомагнитное поле спокойное;Ветер тихо
2017-02-11, 14:00;-19;53;749;Геомагнитное поле спокойное;Ветер южный  1-2 м/с
2017-02-12, 08:00;-35;62;750;Геомагнитное поле спокойное;Ветер тихо
2017-02-12, 14:00;-19;54;750;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2017-02-13, 08:00;-19;76;749;Геомагнитное поле спокойное;Ветер южный 1 м/с
2017-02-13, 14:00;-9;50;749;Геомагнитное поле спокойное;Ветер юго-западный 1-3 м/с
2017-02-14, 08:00;-11;64;744;Геомагнитное поле спокойное;Ветер юго-западный 2-4 м/с
2017-02-14, 14:00;-7;50;743;Геомагнитное поле спокойное;Ветер юго-западный 3-6 м/с
2017-02-15, 08:00;-18;78;743;Геомагнитное поле спокойное;Ветер южный 2-3 м/с
2017-02-15, 14:00;-8;53;743;Геомагнитное поле спокойное;Ветер юго-западный 4-7 м/с
2017-02-16, 08:00;-17;80;743;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2017-02-16, 14:00;-8;43;743;Геомагнитное поле спокойное;Ветер юго-западный 2-4м/с
2017-02-17, 08:00;-24;73;744;Геомагнитное поле спокойное;Ветер тихо
2017-02-17, 14:00;-8;56;745;Геомагнитное поле спокойное;Ветер западный 2-3 м/с
2017-02-18, 08:00;-23;75;742;Геомагнитное поле спокойное;Ветер юго-западный 1-2 м/с
2017-02-18, 14:00;-10;61;740;Геомагнитное поле спокойное;Ветер тихо
2017-02-19, 08:00;-10;74;732;Геомагнитное поле спокойное;Ветер юго-западный 4-9 м/с
2017-02-19, 14:00;-7;61;729;Геомагнитное поле спокойное;Ветер юго-запдный 4-8 м/с
2017-02-20, 08:00;-10;66;737;Геомагнитное поле спокойное;Ветер юго-западный 1-2 м/с
2017-02-20, 14:00;-4;64;732;Геомагнитное поле спокойное;Ветер юго-западный 4-7 м/с
2017-02-21, 08:00;0;68;730;Геомагнитное поле спокойное;Ветер юго-западный 2-5 м/с
2017-02-21, 14:00;2;56;730;Геомагнитное поле спокойное;Ветер юго-западный 3-9 м/с
2017-02-22, 08:00;-1;71;734;Геомагнитное поле спокойное;Ветер юго-западный 5-10 м/с
2017-02-22, 14:00;5;52;735;Геомагнитное поле спокойное;Ветер юго-западный 5-13 м/с
2017-02-23, 08:00;-8;82;738;Геомагнитное поле неустойчивое;Ветер южный 2-8 м/с
2017-02-23, 14:00;-2;56;737;Геомагнитное поле неустойчивое;Ветер южный 3-6 м/с
2017-02-24, 08:00;-5;90;736;Геомагнитное поле слабо возмущенное;Ветер южный 2-5 м/с
2017-02-24, 14:00;0;73;736;Геомагнитное поле неустойчивое;Ветер юго-восточный 2-4 м/с
2017-02-25, 09:00;-10;88;736;Геомагнитное поле возможно неустойчивое;Ветер юго-западный 1-3 м/с
2017-02-25, 14:00;-3;77;735;Геомагнитное поле возможно неустойчивое;Ветер юго-восточный 2-6 м/с
2017-02-26, 08:00;2;86;730;Геомагнитное поле спокойное;Ветер южный 3-7 м/с
2017-02-26, 14:00;5;72;728;Геомагнитное поле спокойное;Ветер южный 4-11 м/с
2017-02-27, 08:00;-5;79;733;Геомагнитное поле спокойное;Ветер северо-западный 2-3 м/с
2017-02-27, 14:00;-1;46;735;Геомагнитное поле спокойное;Ветер западный 4-8 м/с
2017-02-28, 08:00;-5;73;742;Геомагнитное поле спокойное;Ветер юго-западный 3-6 м/с
2017-02-28, 14:00;-2;65;742;Геомагнитное поле спокойное;Ветер юго-западный 3-5 м/с
2017-03-01, 08:00;-3;79;745;Геомагнитное поле слабо возмущенное;Ветер северо-западный 2-3 м/с
2017-03-01, 14:00;0;55;747;Геомагнитное поле слабо возмущенное;Ветер северо-западный 3-6 м/с
2017-03-02, 08:00;-15;82;749;Геомагнитное поле слабо возмущенное;Ветер южный 1-2 м/с
2017-03-02, 14:00;1;41;748;Геомагнитное поле слабо возмущенное;Ветер юго-западный 2-5 м/с
2017-03-03, 08:00;-11;87;746;Геомагнитное поле спокойное;Ветер тихо
2017-03-03, 14:00;4;39;746;Геомагнитное поле спокойное;Ветер западный 2-4 м/с
2017-03-04, 08:00;-4;67;748;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2017-03-04, 14:00;4;40;748;Геомагнитное поле спокойное;Ветер юго-западный 3-5 м/с
2017-03-05, 09:00;-12;83;748;Геомагнитное поле спокойное;Ветер южный 1-4 м/с
2017-03-05, 14:00;2;38;748;Геомагнитное поле спокойное;Ветер южный 2-6 м/с
2017-03-06, 08:00;-12;88;749;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2017-03-06, 14:00;4;48;748;Геомагнитное поле спокойное;Ветер южный 2-5 м/с
2017-03-07, 08:00;-1;69;746;Геомагнитное поле спокойное;Ветер юго-западный 1-3 м/с
2017-03-07, 14:00;1;65;748;Геомагнитное поле спокойное;Ветер северо-западный 4-8 м/с
2017-03-08, 08:00;-5;73;755;Геомагнитное поле спокойное;Ветер северный 4-7 м/с
2017-03-08, 14:00;0;52;756;Геомагнитное поле спокойное;Ветер северный 3-5 м/с
2017-03-09, 08:00;-16;82;758;Геомагнитное поле спокойное;Ветер южный 1 м/с
2017-03-09, 14:00;-1;53;758;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2017-03-10, 08:00;-14;84;757;Геомагнитное поле спокойное;Ветер тихо
2017-03-10, 14:00;0;53;756;Геомагнитное поле спокойное;Ветер южный  1-3 м/с
2017-03-11, 08:00;-11;84;753;Геомагнитное поле спокойное;Ветер тихо
2017-03-11, 14:00;4;29;752;Геомагнитное поле спокойное;Ветер юго-западный 2-4 м/с
2017-03-12, 08:00;-9;52;750;Геомагнитное поле спокойное;Ветер южный 1-4 м/с
2017-03-12, 14:00;5;17;750;Геомагнитное поле спокойное;Ветер юго-западный 2-7 м/с
2017-03-13, 08:00;-2;33;748;Геомагнитное поле спокойное;Ветер западный 2-3 м/с
2017-03-13, 14:00;3;29;746;Геомагнитное поле спокойное;Ветер западный 3-6 м/с
2017-03-14, 08:00;-3;59;746;Геомагнитное поле спокойное;Ветер северо-западный 3-5 м/с
2017-03-14, 14:00;-1;65;748;Геомагнитное поле спокойное;Ветер северо-западный 2-3 м/с
2017-03-15, 08:00;-10;84;752;Геомагнитное поле спокойное;Ветер тихо
2017-03-15, 14:00;0;32;752;Геомагнитное поле спокойное;Ветер юго-восточный 2-5 м/с
2017-03-16, 08:00;-9;89;751;Геомагнитное поле спокойное;Ветер юго-западный 4-6 м/с
2017-03-16, 14:00;-3;66;751;Геомагнитное поле спокойное;Ветер южный 4-6 м/с
2017-03-17, 08:00;-10;88;752;Геомагнитное поле неустойчивое;Ветер южный 3-4 м/с
2017-03-17, 14:00;0;43;752;Геомагнитное поле неустойчивое;Ветер юго-западный 4-9 м/с
2017-03-18, 11:00;-14;78;752;Геомагнитное поле спокойное;Ветер южный 1-2 м/с
2017-03-18, 14:00;-2;36;751;Геомагнитное поле спокойное;Ветер южный 4-7 м/с
2017-03-19, 08:00;-13;71;752;Геомагнитное поле спокойное;Ветер юго-восточный 1-3 м/с
2017-03-19, 14:00;-2;34;752;Геомагнитное поле спокойное;Ветер южный 3-6 м/с
2017-03-20, 08:00;-14;81;752;Геомагнитное поле спокойное;Ветер южный 2-3 м/с
2017-03-20, 14:00;-3;35;752;Геомагнитное поле спокойное;Ветер юго-восточный 3-6 м/с
2017-03-21, 08:00;-17;82;752;Геомагнитное поле спокойное;Ветер тихо
2017-03-21, 14:00;-2;42;753;Геомагнитное поле спокойное;Ветер юго-восточный 2-4 м/с
2017-03-22, 08:00;-16;81;754;Геомагнитное поле возможно неустойчивое;Ветер тихо
2017-03-22, 14:00;0;44;753;Геомагнитное поле возможно неустойчивое;Ветер юго-восточный 2-4 м/с
2017-03-23, 08:00;-15;82;751;Геомагнитное поле возможно неустойчивое;Ветер юго-восточный 1 м/с
2017-03-23, 14:00;1;52;749;Геомагнитное поле неустойчивое;Ветер южный  1-3 м/с
2017-03-24, 08:00;-9;85;742;Геомагнитное поле неустойчивое;Ветер тихо
2017-03-24, 14:00;4;57;741;Геомагнитное поле неустойчивое;Ветер северо-западный 4-7 м/с
2017-03-25, 09:00;-6;84;742;Геомагнитное поле спокойное;Ветер тихо
2017-03-25, 14:00;4;46;741;Геомагнитное поле спокойное;Ветер южный 4-8 м/с
2017-03-26, 08:00;-1;85;736;Геомагнитное поле спокойное;Ветер южный 5-11 м/с
2017-03-26, 14:00;2;80;735;Геомагнитное поле спокойное;Ветер южный 3-9 м/с
2017-03-27, 08:00;-6;70;735;Геомагнитное поле слабо возмущенное;Ветер юго-восточный 2-3 м/с
2017-03-27, 14:00;3;46;734;Геомагнитное поле слабо возмущенное;Ветер юго-западный 2-4 м/с
2017-03-28, 08:00;-6;90;732;Геомагнитное поле слабо возмущенное;Ветер юго-восточный 1-2 м/с
2017-03-28, 14:00;1;58;729;Геомагнитное поле слабо возмущенное;Ветер южный 3-8 м/с
2017-03-29, 08:00;-3;73;727;Геомагнитное поле слабо возмущенное;Ветер юго-западный 2-4 м/с
2017-03-29, 14:00;0;88;725;Геомагнитное поле слабо возмущенное;Ветер юго-восточный 3-6 м/с
2017-03-30, 08:00;-1;92;715;Геомагнитное поле неустойчивое;Ветер тихо
2017-03-30, 14:00;1;70;719;Геомагнитное поле неустойчивое;Ветер северо-западный 6-16 м/с
2017-03-31, 08:00;-7;71;734;Геомагнитное поле возможно неустойчивое;Ветер западный 1-2 м/с
2017-03-31, 14:00;-2;40;734;Геомагнитное поле неустойчивое;Ветер северо-западный 5-10 м/с
2017-04-01, 08:00;-9;61;743;Геомагнитное поле неустойчивое;Ветер западный 3-6 м/с
2017-04-01, 14:00;-2;49;745;Геомагнитное поле неустойчивое;Ветер северо-западный 4-9 м/с
2017-04-02, 08:00;-9;66;748;Геомагнитное поле спокойное;Ветер юго-восточный 1-4 м/с
2017-04-02, 14:00;0;46;745;Геомагнитное поле спокойное;Ветер юго-западный 4-7 м/с
2017-04-03, 08:00;-4;79;735;Геомагнитное поле спокойное;Ветер юго-западный 4-7 м/с
2017-04-03, 14:00;1;65;734;Геомагнитное поле спокойное;Ветер западный 4-8 м/с
2017-04-04, 08:00;-7;60;745;Геомагнитное поле спокойное;Ветер северо-западный 3-6 м/с
2017-04-04, 14:00;0;36;746;Геомагнитное поле спокойное;Ветер северо-западный 4-8 м/с
2017-04-05, 08:00;-4;44;743;Геомагнитное поле спокойное;Ветер юго-западный 3-6 м/с
2017-04-05, 14:00;2;48;740;Геомагнитное поле спокойное;Ветер северо-западный 5-10 м/с
2017-04-06, 08:00;1;65;742;Геомагнитное поле спокойное;Ветер западный 3-6 м/с
2017-04-06, 14:00;7;39;743;Геомагнитное поле спокойное;Ветер западный 3-7 м/с
2017-04-07, 08:00;2;38;745;Геомагнитное поле спокойное;Ветер юго-западный 2-4 м/с
2017-04-07, 14:00;10;43;744;Геомагнитное поле спокойное;Ветер юго-западный 4-8 м/с
2017-04-08, 08:00;3;52;746;Геомагнитное поле спокойное;Ветер южный 1-3
2017-04-08, 14:00;12;23;746;Геомагнитное поле спокойное;Ветер южный 3-5 м/с
2017-04-09, 08:00;3;63;745;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2017-04-09, 14:00;12;38;743;Геомагнитное поле спокойное;Ветер южный 3-6 м/с
2017-04-10, 08:00;4;90;739;Геомагнитное поле спокойное;Ветер тихо
2017-04-10, 14:00;8;86;738;Геомагнитное поле спокойное;Ветер северный 2-3 м/с
2017-04-11, 08:00;2;45;739;Геомагнитное поле спокойное;Ветер северо-западный 2-4 м/с
2017-04-11, 14:00;11;35;739;Геомагнитное поле спокойное;Ветер западный 3-5 м/с
2017-04-12, 08:00;0;86;739;Геомагнитное поле спокойное;Ветер юго-восточный 1-2 м/с
2017-04-12, 14:00;14;31;738;Геомагнитное поле спокойное;Ветер западный 2-6 м/с
2017-04-13, 08:00;6;63;734;Геомагнитное поле спокойное;Ветер южный 1-3 м/с
2017-04-13, 14:00;13;44;733;Геомагнитное поле спокойное;Ветер юго-западный 4-10 м/с
2017-04-14, 08:00;3;54;742;Геомагнитное поле спокойное;Ветер юго-западный 2-5 м/с
2017-04-14, 14:00;12;29;741;Геомагнитное поле спокойное;Ветер юго-западный 4-9 м/с
2017-04-15, 08:00;4;93;732;Геомагнитное поле спокойное;Ветер юго-восточный 2-4 м/с
2017-04-15, 14:00;7;93;727;Геомагнитное поле спокойное;Ветер юго-восточный 3-7 м/с
2017-04-16, 08:00;3;54;724;Геомагнитное поле спокойное;Ветер западный 5-13 м/с
2017-04-16, 14:00;3;40;728;Геомагнитное поле спокойное;Ветер западный 4-13 м/с
2017-04-17, 08:00;4;44;735;Геомагнитное поле слабо возмущенное;Ветер западный 5-11 м/с
2017-04-17, 14:00;15;32;736;Геомагнитное поле слабо возмущенное;Ветер западный 6-12 м/с
2017-04-18, 08:00;9;56;741;Геомагнитное поле неустойчивое;Ветер юго-западный 3-6 м/с
2017-04-18, 14:00;15;37;741;Геомагнитное поле неустойчивое;Ветер юго-западный 3-7 м/с
2017-04-19, 08:00;3;61;745;Геомагнитное поле неустойчивое;Ветер северо-западный 1-3 м/с
2017-04-19, 14:00;4;58;746;Геомагнитное поле неустойчивое;Ветер юго-восточный 1-4 м/с
2017-04-20, 08:00;5;47;744;Геомагнитное поле возможно неустойчивое;Ветер восточный 1-3 м/с
2017-04-20, 14:00;14;36;742;Геомагнитное поле неустойчивое;Ветер юго-восточный 3-4 м/с
2017-04-21, 08:00;10;64;734;Геомагнитное поле неустойчивое;Ветер северо-западный 3-6 м/с
2017-04-21, 14:00;11;23;734;Геомагнитное поле неустойчивое;Ветер северо-западный 4-7 м/с
2017-04-22, 09:00;2;52;741;Геомагнитное поле спокойное;Ветер западный 2-5 м/с
2017-04-22, 14:00;10;20;740;Геомагнитное поле спокойное;Ветер юго-западный 2-8 м/с
2017-04-23, 08:00;3;80;730;Геомагнитное поле слабо возмущенное;Ветер юго-восточный 4-9 м/с
